id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_BlockedY;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_OutOfBoxCentre;value_RegularPlay;value_NotAssisted;value_LowCentre;value_LeftFooted;value_Collected;value_Standing;value_Hands;value_KeeperThrow;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_IntentionalAssist;value_GkX;value_GoalShotGameClock;value_GkY;value_GoalShotTimestamp;value_RelatedEventId;value_LowLeft;value_Assisted;value_BoxCentre;value_Handball;value_HeadPass;value_PlayersCaughtOffside;value_Indirect;value_NotVisible;value_Cross;value_FreeKick;value_CloseLeft;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_FlickOn;value_IndividualPlay;value_CloseRight;value_High;value_OutOfPlay;value_BlockedPass;value_ParriedSafe;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_LayOff;value_HighRight;value_DeletedEventType;value_Head;value_Overrun;value_OverhitCross;value_BlockedCross;value_FromCorner;value_FirstTouch;value_GkKickFromHands;value_Blocked;value_35Centre;value_DefBlock;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_OverArm;value_SetPiece;value_GkChallenge;value_BigChance;value_InjuredPlayerId;value_Injury;value_CloseRightAndHigh;value_Minutes;value_LowRight;value_EndType;value_GkHoof;value_HighCentre;value_RecklessOffence;value_SmallBoxCentre;value_NotPastGoalLine;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BoxRight;value_PullBack;value_FairPlay;value_Review;value_RefereeDelay;value_VarDelay;value_AwaitingOfficial'SDecision;value_RefereeDecisionConfirmed;value_Var(Red)CardUpgrade;value_ReviewedEventId;value_Dissent;value_PreReviewEventType;value_RefereeDecisionCancelled;value_VarGoalAwarded;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2902434945;649;5;2;73;52;12ocm5j2bjgggpwl6pou5thym;0;70,0;-1,6;2026-02-21T12:32:15.596Z;2026-02-21T13:09:42Z;[{'id': 6218023401, 'qualifierId': 347}, {'id': 6218023667, 'qualifierId': 233, 'value': '496'}, {'id': 6218023399, 'qualifierId': 56, 'value': 'Right'}];1r935k5rouppt9i35uf5lrzmc;Olaya Rodríguez;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;496,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;73;52;Levante;4432;MC;1,0
2902435005;497;1;2;73;56;9ns699xp353c84r1g6epazycl;0;22,2;100,0;2026-02-21T12:32:18.902Z;2026-02-21T12:32:20Z;[{'id': 6218023721, 'qualifierId': 140, 'value': '46.3'}, {'id': 6218023719, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218023723, 'qualifierId': 141, 'value': '88.1'}, {'id': 6218023729, 'qualifierId': 1}, {'id': 6218023717, 'qualifierId': 107}, {'id': 6218023725, 'qualifierId': 212, 'value': '26.9'}, {'id': 6218023727, 'qualifierId': 213, 'value': '5.93'}];453st4qm4pnm6rrtzpm5jl2c4;Maria Gabaldón;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;26,9;;88,1;;46,3;5,93;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;46,3;88,1;;;;;;;0;0;73;56;Deportivo La Coruña;4436;DL;1,0
2902435017;650;8;2;73;59;12ocm5j2bjgggpwl6pou5thym;1;53,7;11,9;2026-02-21T12:32:21.861Z;2026-02-21T12:59:31Z;[{'id': 6218023793, 'qualifierId': 56, 'value': 'Right'}];1r935k5rouppt9i35uf5lrzmc;Olaya Rodríguez;;;8cgdtx10ootbfg6kfbckt7c44;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;73;59;Levante;4439;MC;1,0
2902435031;651;49;2;73;59;12ocm5j2bjgggpwl6pou5thym;1;49,8;8,0;2026-02-21T12:32:22.468Z;2026-02-21T12:32:22Z;[];1r935k5rouppt9i35uf5lrzmc;Olaya Rodríguez;;;8cgdtx10ootbfg6kfbckt7c44;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;73;59;Levante;4439;MC;1,0
2902435053;652;44;2;73;59;12ocm5j2bjgggpwl6pou5thym;1;53,5;12,3;2026-02-21T12:32:22.648Z;2026-02-21T13:11:49Z;[{'id': 6218023933, 'qualifierId': 56, 'value': 'Right'}, {'id': 6218023953, 'qualifierId': 233, 'value': '498'}, {'id': 6218023935, 'qualifierId': 286}];6ipxd5xg20qst10lfyufdjahh;S. Ortíz;;;8cgdtx10ootbfg6kfbckt7c44;Aerial;;;;;;;;;;;;;;;;;;;498,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;73;59;Levante;4439;DR;1,0
2902435039;498;44;2;73;59;9ns699xp353c84r1g6epazycl;0;46,5;87,7;2026-02-21T12:32:22.649Z;2026-02-21T13:11:49Z;[{'id': 6218023873, 'qualifierId': 285}, {'id': 6218024015, 'qualifierId': 233, 'value': '652'}, {'id': 6218023871, 'qualifierId': 56, 'value': 'Back'}];9azsnuqjm6gmqzfmfal9c920a;Ariana Arias;;;8cgdtx10ootbfg6kfbckt7c44;Aerial;;;;;;;;;;;;;;;;;;;652,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;73;59;Deportivo La Coruña;4439;FW;1,0
2902435055;653;61;2;74;0;12ocm5j2bjgggpwl6pou5thym;0;50,2;10,9;2026-02-21T12:32:23.300Z;2026-02-21T12:32:48Z;[{'id': 6218023941, 'qualifierId': 56, 'value': 'Right'}];6ipxd5xg20qst10lfyufdjahh;S. Ortíz;;;8cgdtx10ootbfg6kfbckt7c44;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;74;0;Levante;4440;DR;1,0
2902435057;499;1;2;74;0;9ns699xp353c84r1g6epazycl;1;43,8;86,9;2026-02-21T12:32:23.529Z;2026-02-21T12:32:25Z;[{'id': 6218023957, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218023959, 'qualifierId': 140, 'value': '37.0'}, {'id': 6218023961, 'qualifierId': 141, 'value': '79.4'}, {'id': 6218023965, 'qualifierId': 213, 'value': '3.76'}, {'id': 6218023963, 'qualifierId': 212, 'value': '8.8'}];9azsnuqjm6gmqzfmfal9c920a;Ariana Arias;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;8,8;;79,4;;37,0;3,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;37,0;79,4;;;;;;;0;0;74;0;Deportivo La Coruña;4440;FW;1,0
2902435067;500;1;2;74;2;9ns699xp353c84r1g6epazycl;0;35,1;77,5;2026-02-21T12:32:25.056Z;2026-02-21T12:32:26Z;[{'id': 6218024033, 'qualifierId': 1}, {'id': 6218024021, 'qualifierId': 157}, {'id': 6218024025, 'qualifierId': 140, 'value': '38.8'}, {'id': 6218024029, 'qualifierId': 212, 'value': '4.2'}, {'id': 6218024031, 'qualifierId': 213, 'value': '0.37'}, {'id': 6218024023, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218024027, 'qualifierId': 141, 'value': '79.7'}];2dn8sb8g4ced7wbpmd0nfd53o;Gonzi;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;4,2;;79,7;;38,8;0,37;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;38,8;79,7;;;;;;;0;0;74;2;Deportivo La Coruña;4442;Sub;1,0
2902435071;654;61;2;74;3;12ocm5j2bjgggpwl6pou5thym;1;55,4;17,3;2026-02-21T12:32:26.180Z;2026-02-21T12:32:27Z;[{'id': 6218024047, 'qualifierId': 56, 'value': 'Right'}];1r935k5rouppt9i35uf5lrzmc;Olaya Rodríguez;;;8cgdtx10ootbfg6kfbckt7c44;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;74;3;Levante;4443;MC;1,0
2902435111;655;1;2;74;6;12ocm5j2bjgggpwl6pou5thym;0;76,7;29,5;2026-02-21T12:32:29.179Z;2026-02-21T13:07:59Z;[{'id': 6218024311, 'qualifierId': 140, 'value': '69.0'}, {'id': 6218024321, 'qualifierId': 213, 'value': '3.04'}, {'id': 6218024313, 'qualifierId': 141, 'value': '30.7'}, {'id': 6218024309, 'qualifierId': 56, 'value': 'Center'}, {'id': 6218024307, 'qualifierId': 3}, {'id': 6218024317, 'qualifierId': 212, 'value': '8.1'}];ji7dle8m8gdw3zi5r6l1n9qs;Marisa García;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;8,1;;30,7;;69,0;3,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;69,0;30,7;;;;;;;0;0;74;6;Levante;4446;FW;1,0
2902435119;501;1;2;74;7;9ns699xp353c84r1g6epazycl;1;17,0;69,6;2026-02-21T12:32:30.303Z;2026-02-21T12:32:33Z;[{'id': 6218024353, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218024359, 'qualifierId': 212, 'value': '18.6'}, {'id': 6218024361, 'qualifierId': 213, 'value': '3.85'}, {'id': 6218024355, 'qualifierId': 140, 'value': '3.5'}, {'id': 6218024357, 'qualifierId': 141, 'value': '51.9'}];aktfohaqh9czmqesi39tstlka;Teresa Mérida;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;18,6;;51,9;;3,5;3,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;3,5;51,9;;;;;;;0;0;74;7;Deportivo La Coruña;4447;DC;1,0
2902435131;502;1;2;74;10;9ns699xp353c84r1g6epazycl;0;4,8;48,4;2026-02-21T12:32:33.480Z;2026-02-21T12:32:35Z;[{'id': 6218024431, 'qualifierId': 157}, {'id': 6218024433, 'qualifierId': 56, 'value': 'Center'}, {'id': 6218024439, 'qualifierId': 212, 'value': '52.0'}, {'id': 6218024435, 'qualifierId': 140, 'value': '54.3'}, {'id': 6218024443, 'qualifierId': 1}, {'id': 6218024441, 'qualifierId': 213, 'value': '0.01'}, {'id': 6218024437, 'qualifierId': 141, 'value': '49.3'}];6uttq0cpsnicezpcqy36p7r4k;Andrea Tarazona;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;52,0;;49,3;;54,3;0,01;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;54,3;49,3;;;;;;;0;0;74;10;Deportivo La Coruña;4450;GK;1,0
2902435167;656;1;2;74;14;12ocm5j2bjgggpwl6pou5thym;1;54,4;56,4;2026-02-21T12:32:36.779Z;2026-02-21T12:32:38Z;[{'id': 6218024617, 'qualifierId': 141, 'value': '60.5'}, {'id': 6218024621, 'qualifierId': 213, 'value': '0.25'}, {'id': 6218024615, 'qualifierId': 140, 'value': '65.0'}, {'id': 6218024619, 'qualifierId': 212, 'value': '11.5'}, {'id': 6218024613, 'qualifierId': 56, 'value': 'Center'}];cdrvjjlaoedd12ttrlt0euhka;Marina Artero;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;11,5;;60,5;;65,0;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;65,0;60,5;;;;;;;0;0;74;14;Levante;4454;DMC;1,0
2902435187;657;1;2;74;15;12ocm5j2bjgggpwl6pou5thym;0;64,2;57,5;2026-02-21T12:32:38.411Z;2026-02-21T12:32:40Z;[{'id': 6218024769, 'qualifierId': 140, 'value': '76.4'}, {'id': 6218024765, 'qualifierId': 155}, {'id': 6218024771, 'qualifierId': 141, 'value': '33.9'}, {'id': 6218024773, 'qualifierId': 212, 'value': '20.5'}, {'id': 6218024775, 'qualifierId': 213, 'value': '5.39'}, {'id': 6218024767, 'qualifierId': 56, 'value': 'Center'}];5gjyk71y1tsdzugpdkhndgaju;Paula Gutiérrez;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;20,5;;33,9;;76,4;5,39;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;76,4;33,9;;;;;;;0;0;74;15;Levante;4455;MC;1,0
2902435225;503;12;2;74;19;9ns699xp353c84r1g6epazycl;1;18,3;81,5;2026-02-21T12:32:42.471Z;2026-02-21T12:32:44Z;[{'id': 6218024975, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218025083, 'qualifierId': 167}, {'id': 6218024979, 'qualifierId': 141, 'value': '100.0'}, {'id': 6218024977, 'qualifierId': 140, 'value': '22.5'}, {'id': 6218024983, 'qualifierId': 213, 'value': '1.25'}, {'id': 6218024981, 'qualifierId': 212, 'value': '14.0'}];aktfohaqh9czmqesi39tstlka;Teresa Mérida;;;8cgdtx10ootbfg6kfbckt7c44;Clearance;;;;;;;;;;14,0;;100,0;;22,5;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;22,5;100,0;;;;;;;0;0;74;19;Deportivo La Coruña;4459;DC;1,0
2902435235;504;5;2;74;20;9ns699xp353c84r1g6epazycl;0;20,5;101,3;2026-02-21T12:32:43.295Z;2026-02-21T13:09:42Z;[{'id': 6218033239, 'qualifierId': 233, 'value': '658'}, {'id': 6218025027, 'qualifierId': 347}, {'id': 6218025025, 'qualifierId': 56, 'value': 'Back'}];aktfohaqh9czmqesi39tstlka;Teresa Mérida;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;658,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;74;20;Deportivo La Coruña;4460;DC;1,0
2902435569;658;5;2;74;20;12ocm5j2bjgggpwl6pou5thym;1;79,5;-1,3;2026-02-21T12:32:43.295Z;2026-02-21T13:09:42Z;[{'id': 6218033223, 'qualifierId': 233, 'value': '504'}, {'id': 6218026827, 'qualifierId': 347}, {'id': 6218026825, 'qualifierId': 56, 'value': 'Right'}];5gjyk71y1tsdzugpdkhndgaju;Paula Gutiérrez;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;504,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;74;20;Levante;4460;MC;1,0
2902435573;659;18;2;74;31;12ocm5j2bjgggpwl6pou5thym;1;0,0;0,0;2026-02-21T12:32:53.674Z;2026-02-21T12:34:25Z;[{'id': 6218026853, 'qualifierId': 42}, {'id': 6218026857, 'qualifierId': 59, 'value': '2'}, {'id': 6218026855, 'qualifierId': 44, 'value': 'Defender'}, {'id': 6218026961, 'qualifierId': 55, 'value': '660'}];6ipxd5xg20qst10lfyufdjahh;S. Ortíz;;;8cgdtx10ootbfg6kfbckt7c44;Player off;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;660,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;660,0;efk70g8k4ewrbussamfvrkd1w;0;0;74;31;Levante;4471;DR;1,0
2902435583;660;19;2;74;31;12ocm5j2bjgggpwl6pou5thym;1;0,0;0,0;2026-02-21T12:32:53.675Z;2026-02-21T12:34:25Z;[{'id': 6218026887, 'qualifierId': 292, 'value': '7'}, {'id': 6218026879, 'qualifierId': 42}, {'id': 6218026885, 'qualifierId': 59, 'value': '26'}, {'id': 6218026889, 'qualifierId': 293, 'value': '3'}, {'id': 6218026893, 'qualifierId': 55, 'value': '659'}, {'id': 6218026883, 'qualifierId': 145, 'value': '2'}, {'id': 6218026891, 'qualifierId': 44, 'value': 'Midfielder'}];efk70g8k4ewrbussamfvrkd1w;Paula Novo;;;8cgdtx10ootbfg6kfbckt7c44;Player on;;;;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;659,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;7,0;2,0;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;659,0;6ipxd5xg20qst10lfyufdjahh;0;0;74;31;Levante;4471;Sub;1,0
2902435677;661;18;2;74;35;12ocm5j2bjgggpwl6pou5thym;1;0,0;0,0;2026-02-21T12:32:57.846Z;2026-02-21T12:34:56Z;[{'id': 6218027523, 'qualifierId': 55, 'value': '662'}, {'id': 6218027431, 'qualifierId': 42}, {'id': 6218027435, 'qualifierId': 59, 'value': '20'}, {'id': 6218027433, 'qualifierId': 44, 'value': 'Defender'}];98iqeohkfj8obshis2j4yo2s4;Elena Vázquez;;;8cgdtx10ootbfg6kfbckt7c44;Player off;;;;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;662,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;662,0;3guevajrbyrq53q35c3o3v2p6;0;0;74;35;Levante;4475;DC;1,0
2902435685;662;19;2;74;35;12ocm5j2bjgggpwl6pou5thym;1;0,0;0,0;2026-02-21T12:32:57.847Z;2026-02-21T12:34:56Z;[{'id': 6218027457, 'qualifierId': 59, 'value': '18'}, {'id': 6218027455, 'qualifierId': 145, 'value': '6'}, {'id': 6218027461, 'qualifierId': 293, 'value': '4'}, {'id': 6218027459, 'qualifierId': 292, 'value': '5'}, {'id': 6218027465, 'qualifierId': 55, 'value': '661'}, {'id': 6218027463, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 6218027451, 'qualifierId': 42}];3guevajrbyrq53q35c3o3v2p6;Raquel García;;;8cgdtx10ootbfg6kfbckt7c44;Player on;;;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;661,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;5,0;6,0;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;661,0;98iqeohkfj8obshis2j4yo2s4;0;0;74;35;Levante;4475;Sub;1,0
2902435839;505;57;2;75;5;9ns699xp353c84r1g6epazycl;1;18,8;100,0;2026-02-21T12:33:27.897Z;2026-02-21T12:33:33Z;[{'id': 6218028261, 'qualifierId': 56, 'value': 'Back'}];;;;;8cgdtx10ootbfg6kfbckt7c44;Foul throw-in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;75;5;Deportivo La Coruña;4505;;
2902435921;663;57;2;75;5;12ocm5j2bjgggpwl6pou5thym;0;79,2;0,0;2026-02-21T12:33:27.897Z;2026-02-21T13:09:28Z;[{'id': 6218028683, 'qualifierId': 56, 'value': 'Right'}];efk70g8k4ewrbussamfvrkd1w;Paula Novo;;;8cgdtx10ootbfg6kfbckt7c44;Foul throw-in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;75;5;Levante;4505;Sub;1,0
2902435873;506;1;2;75;10;9ns699xp353c84r1g6epazycl;1;18,8;100,0;2026-02-21T12:33:33.534Z;2026-02-21T12:33:35Z;[{'id': 6218028433, 'qualifierId': 212, 'value': '19.7'}, {'id': 6218028435, 'qualifierId': 213, 'value': '5.77'}, {'id': 6218028431, 'qualifierId': 141, 'value': '87.1'}, {'id': 6218028429, 'qualifierId': 140, 'value': '35.1'}, {'id': 6218028425, 'qualifierId': 107}, {'id': 6218028427, 'qualifierId': 56, 'value': 'Back'}];453st4qm4pnm6rrtzpm5jl2c4;Maria Gabaldón;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;19,7;;87,1;;35,1;5,77;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;35,1;87,1;;;;;;;0;0;75;10;Deportivo La Coruña;4510;DL;1,0
2902435877;507;44;2;75;13;9ns699xp353c84r1g6epazycl;1;35,1;87,1;2026-02-21T12:33:35.805Z;2026-02-21T12:59:16Z;[{'id': 6218028453, 'qualifierId': 285}, {'id': 6218028451, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218090803, 'qualifierId': 233, 'value': '715'}];8tmzjcaglix0qj8zy7yp8w7o;R. Carrasco;;;8cgdtx10ootbfg6kfbckt7c44;Aerial;;;;;;;;;;;;;;;;;;;715,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;75;13;Deportivo La Coruña;4513;MC;1,0
2902444055;715;44;2;75;13;12ocm5j2bjgggpwl6pou5thym;0;64,9;12,9;2026-02-21T12:33:35.806Z;2026-02-21T12:59:17Z;[{'id': 6218072535, 'qualifierId': 286}, {'id': 6218090815, 'qualifierId': 233, 'value': '507'}, {'id': 6218072533, 'qualifierId': 56, 'value': 'Right'}];efk70g8k4ewrbussamfvrkd1w;Paula Novo;;;8cgdtx10ootbfg6kfbckt7c44;Aerial;;;;;;;;;;;;;;;;;;;507,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;75;13;Levante;4513;Sub;1,0
