id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Captain;value_Involved;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_IntentionalAssist;value_Assist;value_Right;value_BigChance;value_GoalmouthZ;value_RegularPlay;value_GkY;value_LeftFooted;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_GkX;value_SmallBoxCentre;value_NextEventGoalKick;value_OppositeRelatedEventId;value_NotVisible;value_Low;value_GoalKick;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_Defensive;value_FreeKickTaken;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_FlickOn;value_Standing;value_IntendedTackleTarget;value_Launch;value_OutOfPlay;value_Overrun;value_SwitchOfPlay;value_IndividualPlay;value_CloseRightAndHigh;value_OutOfBoxCentre;value_NotAssisted;value_DeletedEventType;value_BlockedX;value_RightFooted;value_BlockedY;value_LowLeft;value_ParriedSafe;value_Hands;value_GkKickFromHands;value_Cross;value_CloseHigh;value_ThrowInSetPiece;value_LayOff;value_ShirtPull/Holding;value_KeeperThrow;value_FirstTouch;value_Head;value_CloseRight;value_Indirect;value_DangerousPlay;value_YellowCard;value_RecklessOffence;value_Handball;value_HighCentre;value_FreeKick;value_OverArm;value_TacticalFoul;value_SetPiece;value_BoxCentre;value_Left;value_LeadingToAttempt;value_HighLeft;value_RelatedError1Id;value_Collected;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowRight;value_Dissent;value_AdvantagePlayed;value_Injury;value_InjuredPlayerId;value_High;value_BoxLeft;value_HitWoodwork;value_BoxRight;value_OutSwinger;value_CornerTaken;value_SixYardBlocked;value_FromCorner;value_Blocked;value_DefBlock;value_Minutes;value_HighRight;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_InSwinger;value_PlayersCaughtOffside;value_Review;value_VarDelay;value_RefereeDelay;value_AwaitingOfficial'SDecision;value_ReviewedEventId;value_RefereeDecisionConfirmed;value_Var(Red)CardUpgrade;value_HighClaim;value_LeadingToGoal;value_BlockedCross;value_NotPastGoalLine;value_OverhitCross;value_LowCentre;value_KeeperTouched;value_BoxDeepLeft;value_TimeWasting;value_35Centre;value_OtherReason;value_RefereeStop;value_VarPenaltyNotAwarded;value_GkHoof;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Volley;value_FantasyAssistId;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2902498681;330;1;1;47;44;11oyltk0f22f5r7hnfiwxw8bj;1;5,0;63,0;2026-02-21T13:48:04.689Z;2026-02-21T13:48:07Z;[{'id': 6218372563, 'qualifierId': 141, 'value': '75.9'}, {'id': 6218372567, 'qualifierId': 213, 'value': '0.51'}, {'id': 6218372603, 'qualifierId': 189}, {'id': 6218372561, 'qualifierId': 140, 'value': '20.1'}, {'id': 6218372565, 'qualifierId': 212, 'value': '18.1'}, {'id': 6218372557, 'qualifierId': 124}, {'id': 6218372559, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218372571, 'qualifierId': 237}];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;20,1;0,51;75,9;18,1;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;20,1;75,9;;;;;;;0;0;47;44;Badalona;2864;DC;1,0
2902498741;331;1;1;47;46;11oyltk0f22f5r7hnfiwxw8bj;1;20,0;75,6;2026-02-21T13:48:07.378Z;2026-02-21T13:48:10Z;[{'id': 6218372853, 'qualifierId': 140, 'value': '8.5'}, {'id': 6218372857, 'qualifierId': 212, 'value': '16.0'}, {'id': 6218372859, 'qualifierId': 213, 'value': '3.86'}, {'id': 6218372851, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218372855, 'qualifierId': 141, 'value': '60.2'}];7b4egz3925hziv29lg67zc7ze;D. Falfán;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;8,5;3,86;60,2;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;8,5;60,2;;;;;;;0;0;47;46;Badalona;2866;MC;1,0
2902498803;332;1;1;47;50;11oyltk0f22f5r7hnfiwxw8bj;1;7,5;59,3;2026-02-21T13:48:10.657Z;2026-02-21T13:48:14Z;[{'id': 6218373225, 'qualifierId': 140, 'value': '9.2'}, {'id': 6218373229, 'qualifierId': 212, 'value': '26.0'}, {'id': 6218373227, 'qualifierId': 141, 'value': '21.2'}, {'id': 6218373231, 'qualifierId': 213, 'value': '4.78'}, {'id': 6218373223, 'qualifierId': 56, 'value': 'Back'}];j83t2s1wwic2hs6zyagmac8a;María Miralles;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;9,2;4,78;21,2;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;9,2;21,2;;;;;;;0;0;47;50;Badalona;2870;GK;1,0
2902498881;333;1;1;47;53;11oyltk0f22f5r7hnfiwxw8bj;1;6,4;18,6;2026-02-21T13:48:14.409Z;2026-02-21T13:48:19Z;[{'id': 6218373649, 'qualifierId': 212, 'value': '40.8'}, {'id': 6218373641, 'qualifierId': 157}, {'id': 6218373647, 'qualifierId': 141, 'value': '23.9'}, {'id': 6218373643, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218373653, 'qualifierId': 1}, {'id': 6218373651, 'qualifierId': 213, 'value': '0.09'}, {'id': 6218373645, 'qualifierId': 140, 'value': '45.1'}];b3pwhedfzplkesy9qek3q6o7o;Rebeca Costa;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;45,1;0,09;23,9;40,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;45,1;23,9;;;;;;;0;0;47;53;Badalona;2873;DC;1,0
2902498889;334;1;1;47;58;11oyltk0f22f5r7hnfiwxw8bj;0;45,3;23,9;2026-02-21T13:48:19.169Z;2026-02-21T13:48:19Z;[{'id': 6218373695, 'qualifierId': 140, 'value': '63.4'}, {'id': 6218373699, 'qualifierId': 212, 'value': '20.0'}, {'id': 6218373693, 'qualifierId': 56, 'value': 'Right'}, {'id': 6218373697, 'qualifierId': 141, 'value': '14.6'}, {'id': 6218373701, 'qualifierId': 213, 'value': '5.96'}];979fmduuxdrmggx9sgmx88qvo;Isina;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;63,4;5,96;14,6;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;63,4;14,6;;;;;;;0;0;47;58;Badalona;2878;MR;1,0
2902499033;336;30;1;48;5;11oyltk0f22f5r7hnfiwxw8bj;1;0,0;0,0;2026-02-21T13:48:25.674Z;2026-02-21T13:48:28Z;[{'id': 6218374497, 'qualifierId': 57, 'value': '0'}];;;;;8c2dsd3xcpqv0z0j4g3nag8pg;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;48;5;Badalona;2885;;
2902498993;482;30;1;48;5;e7p3lxg97gac51s71hotzi0a5;1;0,0;0,0;2026-02-21T13:48:25.674Z;2026-02-21T13:48:29Z;[{'id': 6218374285, 'qualifierId': 57, 'value': '0'}];;;;;8c2dsd3xcpqv0z0j4g3nag8pg;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;48;5;Logroño;2885;;
2902506731;488;18;2;45;0;e7p3lxg97gac51s71hotzi0a5;1;0,0;0,0;2026-02-21T14:02:13.897Z;2026-02-21T14:02:14Z;[{'id': 6218417357, 'qualifierId': 42}, {'id': 6218417359, 'qualifierId': 44, 'value': 'Forward'}, {'id': 6218417361, 'qualifierId': 59, 'value': '11'}, {'id': 6218417461, 'qualifierId': 55, 'value': '489'}];avhw3o6tm33ptddzgwfsqod4a;Elena Julve;;;8c2dsd3xcpqv0z0j4g3nag8pg;Player off;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;489,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;489,0;4npi8qi5wocscvabl4xlompec;0;0;45;0;Logroño;2700;MC;1,0
2902506739;489;19;2;45;0;e7p3lxg97gac51s71hotzi0a5;1;0,0;0,0;2026-02-21T14:02:13.898Z;2026-02-21T15:07:08Z;[{'id': 6218417405, 'qualifierId': 292, 'value': '6'}, {'id': 6218417403, 'qualifierId': 59, 'value': '17'}, {'id': 6218417407, 'qualifierId': 293, 'value': '4'}, {'id': 6218417401, 'qualifierId': 145, 'value': '7'}, {'id': 6218417409, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 6218417411, 'qualifierId': 55, 'value': '488'}, {'id': 6218417397, 'qualifierId': 42}];4npi8qi5wocscvabl4xlompec;Paula Sánchez;;;8c2dsd3xcpqv0z0j4g3nag8pg;Player on;;;;;;17,0;;;;;;;;;;;;;;;;;;;;;488,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;4,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;488,0;avhw3o6tm33ptddzgwfsqod4a;0;0;45;0;Logroño;2700;Sub;1,0
2902507977;338;32;2;45;0;11oyltk0f22f5r7hnfiwxw8bj;1;0,0;0,0;2026-02-21T14:03:27.007Z;2026-02-21T14:03:27Z;[{'id': 6218423785, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;8c2dsd3xcpqv0z0j4g3nag8pg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;45;0;Badalona;2700;;
2902507967;490;32;2;45;0;e7p3lxg97gac51s71hotzi0a5;1;0,0;0,0;2026-02-21T14:03:27.007Z;2026-02-21T14:03:27Z;[{'id': 6218423759, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;8c2dsd3xcpqv0z0j4g3nag8pg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;45;0;Logroño;2700;;
2902508001;491;1;2;45;0;e7p3lxg97gac51s71hotzi0a5;1;49,9;50,0;2026-02-21T14:03:27.008Z;2026-02-21T14:03:28Z;[{'id': 6218423929, 'qualifierId': 279, 'value': 'S'}, {'id': 6218423921, 'qualifierId': 140, 'value': '34.3'}, {'id': 6218423919, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218423923, 'qualifierId': 141, 'value': '41.8'}, {'id': 6218423927, 'qualifierId': 213, 'value': '3.47'}, {'id': 6218423925, 'qualifierId': 212, 'value': '17.3'}];du4sd3yhhb3avedd8yzjd6dey;L. Chamorro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;34,3;3,47;41,8;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;34,3;41,8;;;;;;;0;0;45;0;Logroño;2700;FW;1,0
2902508031;492;1;2;45;1;e7p3lxg97gac51s71hotzi0a5;1;34,3;41,8;2026-02-21T14:03:28.669Z;2026-02-21T14:03:30Z;[{'id': 6218424055, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218424059, 'qualifierId': 141, 'value': '27.3'}, {'id': 6218424061, 'qualifierId': 212, 'value': '14.5'}, {'id': 6218424057, 'qualifierId': 140, 'value': '24.2'}, {'id': 6218424063, 'qualifierId': 213, 'value': '3.89'}];3uj4zixqbp5ahu9etu4fl714a;María Llompart;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;24,2;3,89;27,3;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;24,2;27,3;;;;;;;0;0;45;1;Logroño;2701;AMC;1,0
2902508061;493;1;2;45;3;e7p3lxg97gac51s71hotzi0a5;1;24,2;27,3;2026-02-21T14:03:30.021Z;2026-02-21T14:03:32Z;[{'id': 6218424265, 'qualifierId': 141, 'value': '59.7'}, {'id': 6218424267, 'qualifierId': 212, 'value': '22.6'}, {'id': 6218424263, 'qualifierId': 140, 'value': '29.0'}, {'id': 6218424261, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218424269, 'qualifierId': 213, 'value': '1.35'}];31q50ese977zfgiwi9bc1ehre;Ana González;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;29,0;1,35;59,7;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;29,0;59,7;;;;;;;0;0;45;3;Logroño;2703;DC;1,0
2902508095;494;1;2;45;4;e7p3lxg97gac51s71hotzi0a5;1;29,9;60,5;2026-02-21T14:03:31.878Z;2026-02-21T14:03:33Z;[{'id': 6218424489, 'qualifierId': 213, 'value': '3.74'}, {'id': 6218424481, 'qualifierId': 141, 'value': '53.6'}, {'id': 6218424485, 'qualifierId': 212, 'value': '8.4'}, {'id': 6218424473, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218424477, 'qualifierId': 140, 'value': '23.3'}];uw9iyklqljuminu89utfq295;Lorena Navarro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;23,3;3,74;53,6;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;23,3;53,6;;;;;;;0;0;45;4;Logroño;2704;MC;1,0
2902508199;495;1;2;45;6;e7p3lxg97gac51s71hotzi0a5;1;23,3;51,8;2026-02-21T14:03:33.429Z;2026-02-21T14:03:39Z;[{'id': 6218424995, 'qualifierId': 140, 'value': '9.4'}, {'id': 6218424999, 'qualifierId': 212, 'value': '14.9'}, {'id': 6218424993, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218424997, 'qualifierId': 141, 'value': '47.3'}, {'id': 6218425001, 'qualifierId': 213, 'value': '3.35'}];b6z0orwdesae508226mhd6sd0;Nerea Carmona;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;9,4;3,35;47,3;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;9,4;47,3;;;;;;;0;0;45;6;Logroño;2706;DC;1,0
2902508235;496;1;2;45;12;e7p3lxg97gac51s71hotzi0a5;1;9,4;47,3;2026-02-21T14:03:39.422Z;2026-02-21T14:03:41Z;[{'id': 6218425217, 'qualifierId': 155}, {'id': 6218425229, 'qualifierId': 1}, {'id': 6218425221, 'qualifierId': 140, 'value': '36.6'}, {'id': 6218425223, 'qualifierId': 141, 'value': '20.1'}, {'id': 6218425219, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218425227, 'qualifierId': 213, 'value': '5.71'}, {'id': 6218425225, 'qualifierId': 212, 'value': '34.0'}];d1iaa35qeww3me6qcyisvlsh6;María Valenzuela;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;36,6;5,71;20,1;34,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;36,6;20,1;;;;;;;0;0;45;12;Logroño;2712;GK;1,0
2902508267;497;1;2;45;14;e7p3lxg97gac51s71hotzi0a5;1;36,6;20,1;2026-02-21T14:03:41.701Z;2026-02-21T14:03:43Z;[{'id': 6218425383, 'qualifierId': 140, 'value': '16.6'}, {'id': 6218425387, 'qualifierId': 212, 'value': '22.0'}, {'id': 6218425389, 'qualifierId': 213, 'value': '3.45'}, {'id': 6218425381, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218425385, 'qualifierId': 141, 'value': '10.4'}];4npi8qi5wocscvabl4xlompec;Paula Sánchez;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;16,6;3,45;10,4;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;16,6;10,4;;;;;;;0;0;45;14;Logroño;2714;Sub;1,0
2902508273;498;1;2;45;16;e7p3lxg97gac51s71hotzi0a5;1;16,5;8,8;2026-02-21T14:03:43.630Z;2026-02-21T14:03:44Z;[{'id': 6218425415, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218425419, 'qualifierId': 141, 'value': '24.4'}, {'id': 6218425423, 'qualifierId': 213, 'value': '0.49'}, {'id': 6218425413, 'qualifierId': 155}, {'id': 6218425421, 'qualifierId': 212, 'value': '22.5'}, {'id': 6218425417, 'qualifierId': 140, 'value': '35.4'}];5z6z0sw5jlr432mdo2yu5riay;Itziar Pinillos;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;35,4;0,49;24,4;22,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;35,4;24,4;;;;;;;0;0;45;16;Logroño;2716;DMR;1,0
2902508311;499;1;2;45;17;e7p3lxg97gac51s71hotzi0a5;0;36,7;31,9;2026-02-21T14:03:44.661Z;2026-02-21T14:03:45Z;[{'id': 6218425661, 'qualifierId': 212, 'value': '14.9'}, {'id': 6218425659, 'qualifierId': 141, 'value': '17.3'}, {'id': 6218425663, 'qualifierId': 213, 'value': '5.55'}, {'id': 6218425657, 'qualifierId': 140, 'value': '47.3'}, {'id': 6218425655, 'qualifierId': 56, 'value': 'Back'}];du4sd3yhhb3avedd8yzjd6dey;L. Chamorro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;47,3;5,55;17,3;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;47,3;17,3;;;;;;;0;0;45;17;Logroño;2717;FW;1,0
2902508385;339;8;2;45;21;11oyltk0f22f5r7hnfiwxw8bj;1;52,7;82,7;2026-02-21T14:03:48.808Z;2026-02-21T15:07:38Z;[{'id': 6218426039, 'qualifierId': 56, 'value': 'Left'}];b3pwhedfzplkesy9qek3q6o7o;Rebeca Costa;;;8c2dsd3xcpqv0z0j4g3nag8pg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;45;21;Badalona;2721;DC;1,0
2902508421;340;49;2;45;23;11oyltk0f22f5r7hnfiwxw8bj;1;33,6;75,7;2026-02-21T14:03:50.320Z;2026-02-21T14:03:50Z;[];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;45;23;Badalona;2723;DC;1,0
2902508469;341;1;2;45;23;11oyltk0f22f5r7hnfiwxw8bj;1;33,6;75,7;2026-02-21T14:03:50.471Z;2026-02-21T14:03:52Z;[{'id': 6218426533, 'qualifierId': 212, 'value': '23.8'}, {'id': 6218426529, 'qualifierId': 140, 'value': '14.0'}, {'id': 6218426531, 'qualifierId': 141, 'value': '58.1'}, {'id': 6218426527, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218426535, 'qualifierId': 213, 'value': '3.67'}];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;14,0;3,67;58,1;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;14,0;58,1;;;;;;;0;0;45;23;Badalona;2723;DC;1,0
2902508541;342;1;2;45;25;11oyltk0f22f5r7hnfiwxw8bj;1;14,0;58,1;2026-02-21T14:03:52.688Z;2026-02-21T14:03:58Z;[{'id': 6218426965, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218426969, 'qualifierId': 141, 'value': '78.8'}, {'id': 6218426967, 'qualifierId': 140, 'value': '24.4'}, {'id': 6218426973, 'qualifierId': 213, 'value': '0.91'}, {'id': 6218426971, 'qualifierId': 212, 'value': '17.8'}];j83t2s1wwic2hs6zyagmac8a;María Miralles;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;24,4;0,91;78,8;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;24,4;78,8;;;;;;;0;0;45;25;Badalona;2725;GK;1,0
2902508613;343;1;2;45;31;11oyltk0f22f5r7hnfiwxw8bj;1;25,4;90,9;2026-02-21T14:03:58.200Z;2026-02-21T14:04:03Z;[{'id': 6218427447, 'qualifierId': 56, 'value': 'Left'}, {'id': 6218427455, 'qualifierId': 213, 'value': '0.01'}, {'id': 6218427449, 'qualifierId': 140, 'value': '84.4'}, {'id': 6218427445, 'qualifierId': 155}, {'id': 6218427451, 'qualifierId': 141, 'value': '91.7'}, {'id': 6218427457, 'qualifierId': 1}, {'id': 6218427453, 'qualifierId': 212, 'value': '62.0'}];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;84,4;0,01;91,7;62,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;84,4;91,7;;;;;;;0;0;45;31;Badalona;2731;DC;1,0
