id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Zone;value_Length;value_Angle;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive;value_Offensive;value_HeadPass;value_Head;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_Chipped;value_IntendedTackleTarget;value_OutOfPlay;value_NotVisible;value_Standing;value_Cross;value_BlockedPass;value_BlockedCross;value_LeadingToAttempt;value_NotAssisted;value_RightFooted;value_BoxRight;value_High;value_RelatedError1Id;value_GkX;value_IndividualPlay;value_BigChance;value_RegularPlay;value_GkY;value_GoalmouthZ;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_AttemptedTackle;value_Indirect;value_Assist;value_IntentionalAssist;value_Assisted;value_LowLeft;value_BlockedX;value_RelatedEventId;value_Blocked;value_BlockedY;value_SmallBoxCentre;value_SixYardBlocked;value_DefBlock;value_GkKickFromHands;value_DeletedEventType;value_Hands;value_ParriedSafe;value_Overrun;value_InjuredPlayerId;value_Injury;value_FlickOn;value_BoxCentre;value_Diving;value_Review;value_PenaltyTakerId;value_Penalty;value_AwaitingOfficial'SDecision;value_RefereeDelay;value_VarDelay;value_ReviewedEventId;value_VarPenaltyAwarded;value_RefereeDecisionConfirmed;value_FantasyAssistTeam;value_LowRight;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotTimestamp;value_CausingPlayer;value_GoalShotGameClock;value_Second(2Nd)OppositeRelatedEventId;value_Left;value_Scored;value_Right;value_OutSwinger;value_CornerTaken;value_ShirtPull/Holding;value_OverArm;value_KeeperThrow;value_FirstTouch;value_HighRight;value_Low;value_OutOfBoxCentre;value_Handball;value_SetPiece;value_OutOfBoxDeepRight;value_Collected;value_LowCentre;value_FastBreak;value_VarPenaltyNotAwarded;value_Minutes;value_TacticalFoul;value_YellowCard;value_PlayersCaughtOffside;value_VarGoalNotAwarded;value_TempMissed;value_EndType;value_SmallBoxLeft;value_SwitchOfPlay;value_FromCorner;value_BoxLeft;value_LeftFooted;value_HighLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LayOff;value_OtherReason;value_OtherObstacle;value_35Centre;value_Dissent;value_InSwinger;value_OwnPlayer;value_FreeKick;value_OwnShotBlocked;value_RecklessOffence;value_SecondYellow;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2903560779;409;1;2;54;58;bxlqcsb8ylen7lng9qy50eoq5;1;40,2;65,2;2026-02-22T18:18:26.619Z;2026-02-22T18:18:59Z;[{'id': 6224259017, 'qualifierId': 213, 'value': '1.54'}, {'id': 6224259009, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224259013, 'qualifierId': 141, 'value': '78.2'}, {'id': 6224259011, 'qualifierId': 140, 'value': '40.5'}, {'id': 6224259015, 'qualifierId': 212, 'value': '8.8'}];6pe5livzmuh1e9flotqenbluy;M. Cortés;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;78,2;40,5;;8,8;1,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;40,5;78,2;;;;;;;;0;54;58;Atlético Madrid;3298;MC;1,0
2903560795;410;1;2;55;1;bxlqcsb8ylen7lng9qy50eoq5;1;40,5;78,2;2026-02-22T18:18:30.491Z;2026-02-22T18:18:31Z;[{'id': 6224259089, 'qualifierId': 213, 'value': '3.69'}, {'id': 6224259083, 'qualifierId': 140, 'value': '27.6'}, {'id': 6224259081, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224259085, 'qualifierId': 141, 'value': '66.1'}, {'id': 6224259087, 'qualifierId': 212, 'value': '15.8'}];f5c7fj7ce4uklgzn8el0c90d0;Raquel Morcillo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;66,1;27,6;;15,8;3,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;27,6;66,1;;;;;;;;0;55;1;Atlético Madrid;3301;FWL;1,0
2903560855;411;1;2;55;2;bxlqcsb8ylen7lng9qy50eoq5;1;27,7;66,1;2026-02-22T18:18:31.571Z;2026-02-22T18:18:35Z;[{'id': 6224259389, 'qualifierId': 141, 'value': '84.1'}, {'id': 6224259387, 'qualifierId': 140, 'value': '36.0'}, {'id': 6224259385, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224259393, 'qualifierId': 213, 'value': '0.95'}, {'id': 6224259391, 'qualifierId': 212, 'value': '15.0'}];9109wh63xe63hzaxtp78oneqy;Alicia Redondo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;84,1;36,0;;15,0;0,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;36,0;84,1;;;;;;;;0;55;2;Atlético Madrid;3302;MC;1,0
2903560873;412;1;2;55;6;bxlqcsb8ylen7lng9qy50eoq5;1;36,0;84,1;2026-02-22T18:18:34.723Z;2026-02-22T18:18:36Z;[{'id': 6224259469, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224259477, 'qualifierId': 213, 'value': '4.40'}, {'id': 6224259475, 'qualifierId': 212, 'value': '12.6'}, {'id': 6224259471, 'qualifierId': 140, 'value': '32.3'}, {'id': 6224259473, 'qualifierId': 141, 'value': '66.4'}];6aodvgoc9sh27cjwelwsm3qw9;Rosa Márquez;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;66,4;32,3;;12,6;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;32,3;66,4;;;;;;;;0;55;6;Atlético Madrid;3306;MC;1,0
2903560899;413;1;2;55;7;bxlqcsb8ylen7lng9qy50eoq5;1;32,3;66,4;2026-02-22T18:18:35.923Z;2026-02-22T18:18:36Z;[{'id': 6224259587, 'qualifierId': 141, 'value': '74.8'}, {'id': 6224259583, 'qualifierId': 140, 'value': '35.8'}, {'id': 6224259591, 'qualifierId': 212, 'value': '6.8'}, {'id': 6224259595, 'qualifierId': 213, 'value': '1.00'}, {'id': 6224259579, 'qualifierId': 56, 'value': 'Back'}];9109wh63xe63hzaxtp78oneqy;Alicia Redondo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;74,8;35,8;;6,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;35,8;74,8;;;;;;;;0;55;7;Atlético Madrid;3307;MC;1,0
2903560985;414;1;2;55;8;bxlqcsb8ylen7lng9qy50eoq5;1;35,8;74,8;2026-02-22T18:18:36.699Z;2026-02-22T18:18:40Z;[{'id': 6224259941, 'qualifierId': 212, 'value': '12.0'}, {'id': 6224259943, 'qualifierId': 213, 'value': '3.18'}, {'id': 6224259935, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224259937, 'qualifierId': 140, 'value': '24.4'}, {'id': 6224259939, 'qualifierId': 141, 'value': '74.1'}];6aodvgoc9sh27cjwelwsm3qw9;Rosa Márquez;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;74,1;24,4;;12,0;3,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;24,4;74,1;;;;;;;;0;55;8;Atlético Madrid;3308;MC;1,0
2903561073;415;1;2;55;12;bxlqcsb8ylen7lng9qy50eoq5;1;23,8;72,0;2026-02-22T18:18:40.939Z;2026-02-22T18:18:45Z;[{'id': 6224260479, 'qualifierId': 1}, {'id': 6224260469, 'qualifierId': 56, 'value': 'Left'}, {'id': 6224260477, 'qualifierId': 213, 'value': '0.41'}, {'id': 6224260473, 'qualifierId': 141, 'value': '92.0'}, {'id': 6224260475, 'qualifierId': 212, 'value': '34.5'}, {'id': 6224260471, 'qualifierId': 140, 'value': '54.0'}];dji2uqc37rl51rcpzbctps1zo;Isabel Álvarez;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;92,0;54,0;;34,5;0,41;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;54,0;92,0;;;;;;;;0;55;12;Atlético Madrid;3312;DC;1,0
2903561109;416;1;2;55;16;bxlqcsb8ylen7lng9qy50eoq5;0;54,0;92,0;2026-02-22T18:18:45.171Z;2026-02-22T18:18:47Z;[{'id': 6224260663, 'qualifierId': 56, 'value': 'Center'}, {'id': 6224260673, 'qualifierId': 1}, {'id': 6224260671, 'qualifierId': 213, 'value': '5.95'}, {'id': 6224260665, 'qualifierId': 140, 'value': '92.1'}, {'id': 6224260667, 'qualifierId': 141, 'value': '71.7'}, {'id': 6224260669, 'qualifierId': 212, 'value': '42.3'}];d5i62fwuf8ohc8fcq3lxboiga;Esther Martín-Pozuelo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;71,7;92,1;;42,3;5,95;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;92,1;71,7;;;;;;;;0;55;16;Atlético Madrid;3316;DC;1,0
2903561117;504;52;2;55;19;8zt8rrm6v5nccv01v6pef0r1o;1;11,0;32,8;2026-02-22T18:18:47.753Z;2026-02-22T18:18:48Z;[];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;;8bo8kwuy2uvdmay9yf6dq9ses;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;;;;;;;;;;0;55;19;Sevilla;3319;GK;1,0
2903561257;505;1;2;55;20;8zt8rrm6v5nccv01v6pef0r1o;1;11,1;34,8;2026-02-22T18:18:49.432Z;2026-02-22T18:18:55Z;[{'id': 6224261511, 'qualifierId': 123}, {'id': 6224261515, 'qualifierId': 140, 'value': '36.3'}, {'id': 6224261513, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224261517, 'qualifierId': 141, 'value': '16.5'}, {'id': 6224261521, 'qualifierId': 213, 'value': '5.84'}, {'id': 6224261519, 'qualifierId': 212, 'value': '29.2'}];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;16,5;36,3;;29,2;5,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;36,3;16,5;;;;;;;;0;55;20;Sevilla;3320;GK;1,0
2903561269;506;1;2;55;27;8zt8rrm6v5nccv01v6pef0r1o;1;35,6;17,0;2026-02-22T18:18:55.726Z;2026-02-22T18:18:56Z;[{'id': 6224261577, 'qualifierId': 212, 'value': '30.5'}, {'id': 6224261575, 'qualifierId': 141, 'value': '47.0'}, {'id': 6224261571, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224261573, 'qualifierId': 140, 'value': '14.0'}, {'id': 6224261579, 'qualifierId': 213, 'value': '2.41'}];bdaicql6er9antum0eaar9x0q;Fiamma Benítez;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;47,0;14,0;;30,5;2,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;14,0;47,0;;;;;;;;0;55;27;Sevilla;3327;MC;1,0
2903561323;507;1;2;55;28;8zt8rrm6v5nccv01v6pef0r1o;1;14,0;47,0;2026-02-22T18:18:56.590Z;2026-02-22T18:18:59Z;[{'id': 6224261835, 'qualifierId': 212, 'value': '13.5'}, {'id': 6224261831, 'qualifierId': 140, 'value': '23.9'}, {'id': 6224261833, 'qualifierId': 141, 'value': '59.7'}, {'id': 6224261829, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224261837, 'qualifierId': 213, 'value': '0.69'}];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;59,7;23,9;;13,5;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;23,9;59,7;;;;;;;;0;55;28;Sevilla;3328;GK;1,0
2903561343;508;1;2;55;30;8zt8rrm6v5nccv01v6pef0r1o;1;24,1;61,8;2026-02-22T18:18:59.550Z;2026-02-22T18:19:01Z;[{'id': 6224261919, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224261927, 'qualifierId': 213, 'value': '5.81'}, {'id': 6224261923, 'qualifierId': 141, 'value': '50.7'}, {'id': 6224261921, 'qualifierId': 140, 'value': '38.0'}, {'id': 6224261925, 'qualifierId': 212, 'value': '16.4'}];24dpnyyhqgnve5zzget4gz1zp;Carmen Menayo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;50,7;38,0;;16,4;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;38,0;50,7;;;;;;;;0;55;30;Sevilla;3330;DC;1,0
2903561419;509;1;2;55;32;8zt8rrm6v5nccv01v6pef0r1o;1;36,6;53,0;2026-02-22T18:19:01.054Z;2026-02-22T18:19:04Z;[{'id': 6224262313, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224262315, 'qualifierId': 140, 'value': '23.1'}, {'id': 6224262317, 'qualifierId': 141, 'value': '64.8'}, {'id': 6224262321, 'qualifierId': 213, 'value': '2.63'}, {'id': 6224262319, 'qualifierId': 212, 'value': '16.3'}];dej9w2n7m9uzfb12yozvly5pm;Júlia Bartel;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;64,8;23,1;;16,3;2,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;23,1;64,8;;;;;;;;0;55;32;Sevilla;3332;AMC;1,0
2903561425;417;83;2;55;35;bxlqcsb8ylen7lng9qy50eoq5;0;75,1;25,2;2026-02-22T18:19:03.825Z;2026-02-22T18:19:12Z;[{'id': 6224262865, 'qualifierId': 399, 'value': '24dpnyyhqgnve5zzget4gz1zp'}];6pe5livzmuh1e9flotqenbluy;M. Cortés;;;8bo8kwuy2uvdmay9yf6dq9ses;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;55;35;Atlético Madrid;3335;MC;1,0
2903561485;510;1;2;55;35;8zt8rrm6v5nccv01v6pef0r1o;1;22,5;65,5;2026-02-22T18:19:04.415Z;2026-02-22T18:19:08Z;[{'id': 6224262641, 'qualifierId': 213, 'value': '3.84'}, {'id': 6224262629, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224262639, 'qualifierId': 212, 'value': '18.0'}, {'id': 6224262635, 'qualifierId': 141, 'value': '48.4'}, {'id': 6224262631, 'qualifierId': 140, 'value': '9.4'}];24dpnyyhqgnve5zzget4gz1zp;Carmen Menayo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;48,4;9,4;;18,0;3,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;9,4;48,4;;;;;;;;0;55;35;Sevilla;3335;DC;1,0
2903561529;511;1;2;55;39;8zt8rrm6v5nccv01v6pef0r1o;1;9,0;48,2;2026-02-22T18:19:08.190Z;2026-02-22T18:19:12Z;[{'id': 6224262929, 'qualifierId': 140, 'value': '24.6'}, {'id': 6224262933, 'qualifierId': 212, 'value': '27.1'}, {'id': 6224262935, 'qualifierId': 213, 'value': '5.36'}, {'id': 6224262931, 'qualifierId': 141, 'value': '16.5'}, {'id': 6224262927, 'qualifierId': 56, 'value': 'Back'}];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;16,5;24,6;;27,1;5,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;24,6;16,5;;;;;;;;0;55;39;Sevilla;3339;GK;1,0
2903561709;512;1;2;55;45;8zt8rrm6v5nccv01v6pef0r1o;1;34,1;11,3;2026-02-22T18:19:13.863Z;2026-02-22T18:19:22Z;[{'id': 6224263879, 'qualifierId': 212, 'value': '14.7'}, {'id': 6224263881, 'qualifierId': 213, 'value': '0.78'}, {'id': 6224263877, 'qualifierId': 141, 'value': '26.5'}, {'id': 6224263873, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224263875, 'qualifierId': 140, 'value': '44.1'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;26,5;44,1;;14,7;0,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;44,1;26,5;;;;;;;;0;55;45;Sevilla;3345;DC;1,0
2903561587;418;83;2;55;47;bxlqcsb8ylen7lng9qy50eoq5;0;40,5;65,2;2026-02-22T18:19:16.019Z;2026-02-22T18:19:23Z;[{'id': 6224263999, 'qualifierId': 399, 'value': 'bdaicql6er9antum0eaar9x0q'}];6aodvgoc9sh27cjwelwsm3qw9;Rosa Márquez;;;8bo8kwuy2uvdmay9yf6dq9ses;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;55;47;Atlético Madrid;3347;MC;1,0
2903561719;513;1;2;55;53;8zt8rrm6v5nccv01v6pef0r1o;1;43,2;45,4;2026-02-22T18:19:22.062Z;2026-02-22T18:19:29Z;[{'id': 6224263969, 'qualifierId': 141, 'value': '89.4'}, {'id': 6224263973, 'qualifierId': 213, 'value': '0.81'}, {'id': 6224264701, 'qualifierId': 1}, {'id': 6224263965, 'qualifierId': 56, 'value': 'Left'}, {'id': 6224263971, 'qualifierId': 212, 'value': '41.1'}, {'id': 6224263967, 'qualifierId': 140, 'value': '70.1'}];bdaicql6er9antum0eaar9x0q;Fiamma Benítez;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;89,4;70,1;;41,1;0,81;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;70,1;89,4;;;;;;;;0;55;53;Sevilla;3353;MC;1,0
2903561873;514;1;2;56;1;8zt8rrm6v5nccv01v6pef0r1o;1;75,0;87,1;2026-02-22T18:19:29.702Z;2026-02-22T18:19:31Z;[{'id': 6224264821, 'qualifierId': 56, 'value': 'Center'}, {'id': 6224264825, 'qualifierId': 141, 'value': '68.2'}, {'id': 6224264823, 'qualifierId': 140, 'value': '75.8'}, {'id': 6224264827, 'qualifierId': 212, 'value': '12.9'}, {'id': 6224264829, 'qualifierId': 213, 'value': '4.78'}];d0i38pk78vbxoqz7x2rzz8cx6;Andrea Medina;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;68,2;75,8;;12,9;4,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;75,8;68,2;;;;;;;;0;56;1;Sevilla;3361;DML;1,0
2903561905;515;1;2;56;2;8zt8rrm6v5nccv01v6pef0r1o;1;74,1;69,4;2026-02-22T18:19:31.229Z;2026-02-22T18:19:33Z;[{'id': 6224265011, 'qualifierId': 140, 'value': '69.4'}, {'id': 6224265015, 'qualifierId': 212, 'value': '8.6'}, {'id': 6224265013, 'qualifierId': 141, 'value': '79.7'}, {'id': 6224265009, 'qualifierId': 56, 'value': 'Left'}, {'id': 6224265017, 'qualifierId': 213, 'value': '2.18'}];dej9w2n7m9uzfb12yozvly5pm;Júlia Bartel;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;79,7;69,4;;8,6;2,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;69,4;79,7;;;;;;;;0;56;2;Sevilla;3362;AMC;1,0
2903561979;516;1;2;56;4;8zt8rrm6v5nccv01v6pef0r1o;1;70,0;75,4;2026-02-22T18:19:33.349Z;2026-02-22T18:19:36Z;[{'id': 6224265487, 'qualifierId': 140, 'value': '56.3'}, {'id': 6224265485, 'qualifierId': 56, 'value': 'Center'}, {'id': 6224265489, 'qualifierId': 141, 'value': '47.2'}, {'id': 6224265493, 'qualifierId': 213, 'value': '4.07'}, {'id': 6224265491, 'qualifierId': 212, 'value': '24.0'}];d0i38pk78vbxoqz7x2rzz8cx6;Andrea Medina;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;47,2;56,3;;24,0;4,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;56,3;47,2;;;;;;;;0;56;4;Sevilla;3364;DML;1,0
2903562025;517;1;2;56;8;8zt8rrm6v5nccv01v6pef0r1o;1;56,3;47,2;2026-02-22T18:19:36.718Z;2026-02-22T18:19:39Z;[{'id': 6224265675, 'qualifierId': 56, 'value': 'Center'}, {'id': 6224265677, 'qualifierId': 140, 'value': '63.7'}, {'id': 6224265679, 'qualifierId': 141, 'value': '27.3'}, {'id': 6224265681, 'qualifierId': 212, 'value': '15.6'}, {'id': 6224265683, 'qualifierId': 213, 'value': '5.23'}];efxmnnjg8l00ns74d7nnloi22;Xènia Pérez;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;27,3;63,7;;15,6;5,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;63,7;27,3;;;;;;;;0;56;8;Sevilla;3368;DC;1,0
