id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_Length;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Chipped;value_OutOfPlay;value_Assist;value_GoalmouthY;value_GkX;value_RightFooted;value_RelatedEventId;value_IndividualPlay;value_RegularPlay;value_Assisted;value_GkY;value_OutOfBoxCentre;value_GoalmouthZ;value_HighRight;value_NextEventGoalKick;value_High;value_GoalKick;value_Foul;value_Review;value_Direct;value_AttemptedTackle;value_DeletedEventType;value_Standing;value_PreReviewEventType;value_VarDelay;value_AwaitingOfficial'SDecision;value_RefereeDelay;value_ReviewedEventId;value_Var(Red)CardUpgrade;value_RefereeDecisionCancelled;value_RedCard;value_SeriousFoul;value_FreeKickTaken;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotVisible;value_Cross;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_PullBack;value_FlickOn;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_GkKickFromHands;value_LeadingToAttempt;value_LowCentre;value_RelatedError1Id;value_BlockedX;value_NotAssisted;value_BigChance;value_BlockedY;value_LeftFooted;value_Hands;value_ParriedSafe;value_Overrun;value_LowLeft;value_Blocked;value_DefBlock;value_Low;value_LowRight;value_ThroughBall;value_HighClaim;value_KeeperThrow;value_OverArm;value_TacticalFoul;value_YellowCard;value_SetPiece;value_Minutes;value_EndType;value_Tap;value_GoalShotGameClock;value_FollowsADribble;value_GoalShotTimestamp;value_VarGoalAwarded;value_RefereeDecisionConfirmed;value_NotPastGoalLine;value_BoxLeft;value_SmallBoxCentre;value_CloseRight;value_Tactical;value_HighCentre;value_FromCorner;value_FantasyAssistedBy;value_FantasyAssistType;value_Volley;value_FantasyAssistTeam;value_FantasyAssistId;value_ShirtPull/Holding;value_Shove/Push;value_CloseLeft;value_Handball;value_FairPlay;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2903229987;409;3;1;38;49;vaikl8nl7hdr4y9jj4jyb9ey;0;91,4;47,8;2026-02-22T11:39:15.435Z;2026-02-22T13:00:55Z;[{'id': 6222424027, 'qualifierId': 286}, {'id': 6222424025, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222424077, 'qualifierId': 233, 'value': '235'}];4trjsb4uoasjj3jwr77rh0k16;Athenea del Castillo;;;8agzaoxboug1td3uvjrg6obh0;Take On;;;;;;;;;;;;;;;;;;;235,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;;;;;;;;;0;0;38;49;Tenerife;2329;FWR;1,0
2903228261;235;7;1;38;49;215mjv43m1cuncum9o4189mhg;0;8,6;52,2;2026-02-22T11:39:15.436Z;2026-02-22T13:00:54Z;[{'id': 6222414509, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222423603, 'qualifierId': 285}, {'id': 6222424061, 'qualifierId': 233, 'value': '409'}];7tpm4wyv287cic1xcl1gl47x0;F. Dembele;;;8agzaoxboug1td3uvjrg6obh0;Tackle;;;;;;;;;;;;;;;;;;;409,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;;;0;0;38;49;Real Madrid;2329;DC;1,0
2903228255;383;61;1;38;50;vaikl8nl7hdr4y9jj4jyb9ey;0;91,8;40,3;2026-02-22T11:39:16.306Z;2026-02-22T11:42:14Z;[{'id': 6222414495, 'qualifierId': 56, 'value': 'Center'}];4trjsb4uoasjj3jwr77rh0k16;Athenea del Castillo;;;8agzaoxboug1td3uvjrg6obh0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;;;;;;;;;0;0;38;50;Tenerife;2330;FWR;1,0
2903228319;236;12;1;38;52;215mjv43m1cuncum9o4189mhg;1;2,4;49,3;2026-02-22T11:39:18.781Z;2026-02-22T11:39:31Z;[{'id': 6222414863, 'qualifierId': 141, 'value': '95.9'}, {'id': 6222414861, 'qualifierId': 140, 'value': '44.0'}, {'id': 6222414859, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222414867, 'qualifierId': 213, 'value': '0.63'}, {'id': 6222414865, 'qualifierId': 212, 'value': '54.0'}];8vwiezkux2gxs99ziy7x69fu2;Elba Vergés;;;8agzaoxboug1td3uvjrg6obh0;Clearance;;;;;;;;;;;95,9;0,63;44,0;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;44,0;95,9;;;;;;;0;0;38;52;Real Madrid;2332;DR;1,0
2903228321;237;43;1;38;57;215mjv43m1cuncum9o4189mhg;1;0,0;0,0;2026-02-22T11:39:23.857Z;2026-02-22T11:39:27Z;[{'id': 6222415103, 'qualifierId': 144, 'value': '5'}, {'id': 6222414871, 'qualifierId': 347, 'value': '0'}, {'id': 6222414869, 'qualifierId': 56, 'value': 'Back'}];8vwiezkux2gxs99ziy7x69fu2;Elba Vergés;;;8agzaoxboug1td3uvjrg6obh0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;;;0;0;38;57;Real Madrid;2337;DR;1,0
2903228417;384;1;1;39;4;vaikl8nl7hdr4y9jj4jyb9ey;1;54,1;21,2;2026-02-22T11:39:30.875Z;2026-02-22T11:39:32Z;[{'id': 6222415403, 'qualifierId': 213, 'value': '0.43'}, {'id': 6222415395, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222415397, 'qualifierId': 140, 'value': '64.9'}, {'id': 6222415401, 'qualifierId': 212, 'value': '12.5'}, {'id': 6222415399, 'qualifierId': 141, 'value': '28.9'}];zuec10u63781iv5rojm31yzu;María Méndez;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;28,9;0,43;64,9;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;64,9;28,9;;;;;;;0;0;39;4;Tenerife;2344;DL;1,0
2903228429;385;1;1;39;6;vaikl8nl7hdr4y9jj4jyb9ey;1;64,9;28,9;2026-02-22T11:39:32.498Z;2026-02-22T11:39:34Z;[{'id': 6222415469, 'qualifierId': 212, 'value': '12.9'}, {'id': 6222415465, 'qualifierId': 140, 'value': '72.6'}, {'id': 6222415467, 'qualifierId': 141, 'value': '43.6'}, {'id': 6222415471, 'qualifierId': 213, 'value': '0.89'}, {'id': 6222415463, 'qualifierId': 56, 'value': 'Center'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;43,6;0,89;72,6;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;72,6;43,6;;;;;;;0;0;39;6;Tenerife;2346;MC;1,0
2903228455;386;1;1;39;7;vaikl8nl7hdr4y9jj4jyb9ey;1;72,6;43,6;2026-02-22T11:39:33.946Z;2026-02-22T13:01:41Z;[{'id': 6222419213, 'qualifierId': 210, 'value': '14'}, {'id': 6222415641, 'qualifierId': 140, 'value': '87.0'}, {'id': 6222415639, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222419501, 'qualifierId': 4}, {'id': 6222419215, 'qualifierId': 154}, {'id': 6222415643, 'qualifierId': 141, 'value': '54.5'}, {'id': 6222415645, 'qualifierId': 212, 'value': '16.8'}, {'id': 6222415647, 'qualifierId': 213, 'value': '0.46'}];79gb1aba3b9e3bht7frq0lqp6;N. Feller;1,0;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;54,5;0,46;87,0;16,8;;;;;;;;;;;;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;87,0;54,5;;;;;;;0;0;39;7;Tenerife;2347;FW;1,0
2903228461;387;14;1;39;10;vaikl8nl7hdr4y9jj4jyb9ey;1;87,0;54,5;2026-02-22T11:39:36.529Z;2026-02-22T11:40:39Z;[{'id': 6222415669, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222418577, 'qualifierId': 72}, {'id': 6222419255, 'qualifierId': 230, 'value': '91.2'}, {'id': 6222415665, 'qualifierId': 22}, {'id': 6222419249, 'qualifierId': 103, 'value': '20.9'}, {'id': 6222419239, 'qualifierId': 29}, {'id': 6222419247, 'qualifierId': 102, 'value': '55.3'}, {'id': 6222419253, 'qualifierId': 328}, {'id': 6222419257, 'qualifierId': 231, 'value': '54.0'}, {'id': 6222419243, 'qualifierId': 55, 'value': '386'}, {'id': 6222419237, 'qualifierId': 73}, {'id': 6222415667, 'qualifierId': 17}, {'id': 6222419251, 'qualifierId': 214}, {'id': 6222419241, 'qualifierId': 154}];eu6nudazhvggen5s7abc46bpx;Alba Redondo;;;8agzaoxboug1td3uvjrg6obh0;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55,3;91,2;;386,0;;1,0;1,0;54,0;;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;1,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;;;;;55,3;20.9;386,0;79gb1aba3b9e3bht7frq0lqp6;0;0;39;10;Tenerife;2350;Sub;1,0
2903228681;238;12;1;39;17;215mjv43m1cuncum9o4189mhg;1;3,2;70,0;2026-02-22T11:39:43.445Z;2026-02-22T11:39:56Z;[{'id': 6222416825, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222416829, 'qualifierId': 141, 'value': '93.8'}, {'id': 6222416831, 'qualifierId': 212, 'value': '41.2'}, {'id': 6222416827, 'qualifierId': 140, 'value': '39.3'}, {'id': 6222416833, 'qualifierId': 213, 'value': '0.40'}];42t82kh0hqfa7h92x1ujdz97u;Patri Gavira;;;8agzaoxboug1td3uvjrg6obh0;Clearance;;;;;;;;;;;93,8;0,4;39,3;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;39,3;93,8;;;;;;;0;0;39;17;Real Madrid;2357;DC;1,0
2903228603;388;1;1;39;20;vaikl8nl7hdr4y9jj4jyb9ey;1;59,9;15,6;2026-02-22T11:39:46.385Z;2026-02-22T11:39:50Z;[{'id': 6222416347, 'qualifierId': 140, 'value': '61.3'}, {'id': 6222416353, 'qualifierId': 213, 'value': '1.46'}, {'id': 6222416345, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222416349, 'qualifierId': 141, 'value': '35.2'}, {'id': 6222416351, 'qualifierId': 212, 'value': '13.4'}];1tusdkqm6v4khzekbrp2jfnqh;Eva Navarro;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;35,2;1,46;61,3;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;61,3;35,2;;;;;;;0;0;39;20;Tenerife;2360;DR;1,0
2903228635;389;1;1;39;23;vaikl8nl7hdr4y9jj4jyb9ey;1;65,0;34,2;2026-02-22T11:39:49.914Z;2026-02-22T11:39:51Z;[{'id': 6222416517, 'qualifierId': 212, 'value': '7.8'}, {'id': 6222416515, 'qualifierId': 141, 'value': '31.5'}, {'id': 6222416513, 'qualifierId': 140, 'value': '72.2'}, {'id': 6222416519, 'qualifierId': 213, 'value': '6.04'}, {'id': 6222416511, 'qualifierId': 56, 'value': 'Center'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;31,5;6,04;72,2;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;72,2;31,5;;;;;;;0;0;39;23;Tenerife;2363;MC;1,0
2903228647;390;1;1;39;25;vaikl8nl7hdr4y9jj4jyb9ey;1;72,4;31,5;2026-02-22T11:39:51.529Z;2026-02-22T11:39:52Z;[{'id': 6222416613, 'qualifierId': 212, 'value': '3.5'}, {'id': 6222416609, 'qualifierId': 140, 'value': '69.2'}, {'id': 6222416611, 'qualifierId': 141, 'value': '33.1'}, {'id': 6222416607, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222416615, 'qualifierId': 213, 'value': '2.83'}];79gb1aba3b9e3bht7frq0lqp6;N. Feller;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;33,1;2,83;69,2;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;69,2;33,1;;;;;;;0;0;39;25;Tenerife;2365;FW;1,0
2903228657;391;1;1;39;26;vaikl8nl7hdr4y9jj4jyb9ey;1;69,2;33,1;2026-02-22T11:39:52.377Z;2026-02-22T11:39:54Z;[{'id': 6222416687, 'qualifierId': 212, 'value': '9.1'}, {'id': 6222416685, 'qualifierId': 141, 'value': '28.3'}, {'id': 6222416689, 'qualifierId': 213, 'value': '5.92'}, {'id': 6222416683, 'qualifierId': 140, 'value': '77.3'}, {'id': 6222416681, 'qualifierId': 56, 'value': 'Center'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;28,3;5,92;77,3;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;77,3;28,3;;;;;;;0;0;39;26;Tenerife;2366;MC;1,0
2903228661;392;61;1;39;28;vaikl8nl7hdr4y9jj4jyb9ey;0;77,3;28,3;2026-02-22T11:39:54.508Z;2026-02-22T11:39:55Z;[{'id': 6222416709, 'qualifierId': 56, 'value': 'Center'}];407696aey55f3v0iy9xcr9plh;S. Däbritz;;;8agzaoxboug1td3uvjrg6obh0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;;;;;;;;;0;0;39;28;Tenerife;2368;MC;1,0
2903228685;239;1;1;39;30;215mjv43m1cuncum9o4189mhg;0;27,3;86,5;2026-02-22T11:39:56.575Z;2026-02-22T11:39:57Z;[{'id': 6222416853, 'qualifierId': 140, 'value': '47.8'}, {'id': 6222416849, 'qualifierId': 157}, {'id': 6222416851, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222416863, 'qualifierId': 1}, {'id': 6222416857, 'qualifierId': 212, 'value': '25.8'}, {'id': 6222416859, 'qualifierId': 213, 'value': '5.70'}, {'id': 6222416855, 'qualifierId': 141, 'value': '65.5'}];42t82kh0hqfa7h92x1ujdz97u;Patri Gavira;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;65,5;5,7;47,8;25,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;47,8;65,5;;;;;;;0;0;39;30;Real Madrid;2370;DC;1,0
2903228713;393;1;1;39;31;vaikl8nl7hdr4y9jj4jyb9ey;1;65,6;35,2;2026-02-22T11:39:58.122Z;2026-02-22T11:39:58Z;[{'id': 6222416981, 'qualifierId': 212, 'value': '8.6'}, {'id': 6222416971, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222416975, 'qualifierId': 141, 'value': '47.8'}, {'id': 6222416985, 'qualifierId': 213, 'value': '1.50'}, {'id': 6222416973, 'qualifierId': 140, 'value': '66.2'}];zuec10u63781iv5rojm31yzu;María Méndez;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;47,8;1,5;66,2;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;66,2;47,8;;;;;;;0;0;39;31;Tenerife;2371;DL;1,0
2903228729;394;1;1;39;32;vaikl8nl7hdr4y9jj4jyb9ey;1;66,2;47,8;2026-02-22T11:39:58.826Z;2026-02-22T11:40:00Z;[{'id': 6222417049, 'qualifierId': 141, 'value': '44.3'}, {'id': 6222417051, 'qualifierId': 212, 'value': '8.1'}, {'id': 6222417045, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222417053, 'qualifierId': 213, 'value': '5.99'}, {'id': 6222417047, 'qualifierId': 140, 'value': '73.6'}];757os3ykn2cuocj7tr4dqnw89;M. Lakrar;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;44,3;5,99;73,6;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;73,6;44,3;;;;;;;0;0;39;32;Tenerife;2372;DC;1,0
2903228749;395;1;1;39;33;vaikl8nl7hdr4y9jj4jyb9ey;1;73,6;44,3;2026-02-22T11:39:59.898Z;2026-02-22T11:40:01Z;[{'id': 6222417171, 'qualifierId': 212, 'value': '11.6'}, {'id': 6222417165, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222417167, 'qualifierId': 140, 'value': '72.1'}, {'id': 6222417173, 'qualifierId': 213, 'value': '1.71'}, {'id': 6222417169, 'qualifierId': 141, 'value': '61.2'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;61,2;1,71;72,1;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;72,1;61,2;;;;;;;0;0;39;33;Tenerife;2373;MC;1,0
2903228783;396;1;1;39;35;vaikl8nl7hdr4y9jj4jyb9ey;1;82,0;67,2;2026-02-22T11:40:01.802Z;2026-02-22T11:40:05Z;[{'id': 6222417387, 'qualifierId': 140, 'value': '90.6'}, {'id': 6222417385, 'qualifierId': 56, 'value': 'Left'}, {'id': 6222417393, 'qualifierId': 213, 'value': '0.88'}, {'id': 6222417389, 'qualifierId': 141, 'value': '83.3'}, {'id': 6222417391, 'qualifierId': 212, 'value': '14.2'}];3ddo1m631pf9ruzzpaujs9gph;F. Angeldahl;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;83,3;0,88;90,6;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;90,6;83,3;;;;;;;0;0;39;35;Tenerife;2375;MC;1,0
2903228797;397;1;1;39;39;vaikl8nl7hdr4y9jj4jyb9ey;1;88,2;82,7;2026-02-22T11:40:05.338Z;2026-02-22T11:40:07Z;[{'id': 6222417485, 'qualifierId': 213, 'value': '3.94'}, {'id': 6222417481, 'qualifierId': 141, 'value': '66.7'}, {'id': 6222417477, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222417479, 'qualifierId': 140, 'value': '78.1'}, {'id': 6222417483, 'qualifierId': 212, 'value': '15.2'}];24i5v2hlbeen8brcaa79oqjft;S. Holmgaard;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;66,7;3,94;78,1;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;78,1;66,7;;;;;;;0;0;39;39;Tenerife;2379;DC;1,0
2903228809;398;1;1;39;40;vaikl8nl7hdr4y9jj4jyb9ey;1;78,1;66,7;2026-02-22T11:40:06.946Z;2026-02-22T11:40:08Z;[{'id': 6222417535, 'qualifierId': 141, 'value': '82.7'}, {'id': 6222417537, 'qualifierId': 212, 'value': '13.6'}, {'id': 6222417533, 'qualifierId': 140, 'value': '85.8'}, {'id': 6222417539, 'qualifierId': 213, 'value': '0.93'}, {'id': 6222417531, 'qualifierId': 56, 'value': 'Left'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;82,7;0,93;85,8;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;85,8;82,7;;;;;;;0;0;39;40;Tenerife;2380;MC;1,0
2903228827;399;1;1;39;42;vaikl8nl7hdr4y9jj4jyb9ey;1;85,8;82,7;2026-02-22T11:40:08.218Z;2026-02-22T11:40:10Z;[{'id': 6222417619, 'qualifierId': 141, 'value': '67.8'}, {'id': 6222417615, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222417621, 'qualifierId': 212, 'value': '15.2'}, {'id': 6222417617, 'qualifierId': 140, 'value': '96.6'}, {'id': 6222417623, 'qualifierId': 213, 'value': '5.55'}];24i5v2hlbeen8brcaa79oqjft;S. Holmgaard;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;67,8;5,55;96,6;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;96,6;67,8;;;;;;;0;0;39;42;Tenerife;2382;DC;1,0
2903228849;400;1;1;39;43;vaikl8nl7hdr4y9jj4jyb9ey;0;96,6;67,8;2026-02-22T11:40:10.027Z;2026-02-22T11:40:11Z;[{'id': 6222417755, 'qualifierId': 213, 'value': '4.53'}, {'id': 6222417749, 'qualifierId': 140, 'value': '94.4'}, {'id': 6222417751, 'qualifierId': 141, 'value': '49.1'}, {'id': 6222417753, 'qualifierId': 212, 'value': '12.9'}, {'id': 6222417747, 'qualifierId': 56, 'value': 'Center'}];3ddo1m631pf9ruzzpaujs9gph;F. Angeldahl;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;49,1;4,53;94,4;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;94,4;49,1;;;;;;;0;0;39;43;Tenerife;2383;MC;1,0
2903228891;240;12;1;39;46;215mjv43m1cuncum9o4189mhg;1;6,1;51,0;2026-02-22T11:40:12.662Z;2026-02-22T11:40:14Z;[{'id': 6222418013, 'qualifierId': 212, 'value': '12.9'}, {'id': 6222418009, 'qualifierId': 140, 'value': '16.5'}, {'id': 6222418007, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222418011, 'qualifierId': 141, 'value': '41.0'}, {'id': 6222418015, 'qualifierId': 213, 'value': '5.73'}];7tpm4wyv287cic1xcl1gl47x0;F. Dembele;;;8agzaoxboug1td3uvjrg6obh0;Clearance;;;;;;;;;;;41,0;5,73;16,5;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;16,5;41,0;;;;;;;0;0;39;46;Real Madrid;2386;DC;1,0
